m_value,M_value,L_value,g_value,d_value,b_value,theta_cmd,theta_0,F_value,t0
,,,,,,,,-10185.4,0.125
,,,,,,,,-10185.4,0.1375
,,,,,,,,-9597.34,0.1375
,,,,,,,,-9597.34,0.15
,,,,,,,,-9597.34,0.175
,,,,,,,,-9597.34,0.1875
,,,,,,,,-8998.05,0.1875
,,,,,,,,-8998.05,0.2
,,,,,,,,-8998.05,0.225
,,,,,,,,-8998.05,0.2375
,,,,,,,,-8401.61,0.2375
,,,,,,,,-8401.61,0.25
,,,,,,,,-8401.61,0.275
,,,,,,,,-8401.61,0.2875
,,,,,,,,-7811.87,0.2875
,,,,,,,,-7811.87,0.3
,,,,,,,,-7811.87,0.325
,,,,,,,,-7811.87,0.3375
,,,,,,,,-7231.95,0.3375
,,,,,,,,-7231.95,0.35
,,,,,,,,-7231.95,0.375
,,,,,,,,-7231.95,0.3875
,,,,,,,,-6664.6,0.3875
,,,,,,,,-6664.6,0.4
,,,,,,,,-6664.6,0.425
,,,,,,,,-6664.6,0.4375
,,,,,,,,-6112.2,0.4375
,,,,,,,,-6112.2,0.45
,,,,,,,,-6112.2,0.475
,,,,,,,,-6112.2,0.4875
,,,,,,,,-5576.78,0.4875
,,,,,,,,-5576.78,0.5
,,,,,,,,-5576.78,0.525
,,,,,,,,-5576.78,0.5375
,,,,,,,,-5060.06,0.5375
,,,,,,,,-5060.06,0.55
,,,,,,,,-5060.06,0.575
,,,,,,,,-5060.06,0.5875
,,,,,,,,-4563.47,0.5875
,,,,,,,,-4563.47,0.6
,,,,,,,,-4563.47,0.625
,,,,,,,,-4563.47,0.6375
,,,,,,,,-4088.15,0.6375
,,,,,,,,-4088.15,0.65
,,,,,,,,-4088.15,0.675
,,,,,,,,-4088.15,0.6875
,,,,,,,,-3634.99,0.6875
,,,,,,,,-3634.99,0.7
,,,,,,,,-3634.99,0.725
,,,,,,,,-3634.99,0.7375
,,,,,,,,-3204.66,0.7375
,,,,,,,,-3204.66,0.75
,,,,,,,,-3204.66,0.775
,,,,,,,,-3204.66,0.7875
,,,,,,,,-2797.59,0.7875
,,,,,,,,-2797.59,0.8
,,,,,,,,-2797.59,0.825
,,,,,,,,-2797.59,0.8375
,,,,,,,,-2414.04,0.8375
,,,,,,,,-2414.04,0.85
,,,,,,,,-2414.04,0.875
,,,,,,,,-2414.04,0.8875
,,,,,,,,-2054.07,0.8875
,,,,,,,,-2054.07,0.9
,,,,,,,,-2054.07,0.925
,,,,,,,,-2054.07,0.9375
,,,,,,,,-1717.6,0.9375
,,,,,,,,-1717.6,0.95
,,,,,,,,-1717.6,0.975
,,,,,,,,-1717.6,0.9875
,,,,,,,,-1404.4,0.9875
,,,,,,,,-1404.4,1
,,,,,,,,-1404.4,1.025
,,,,,,,,-1404.4,1.0375
,,,,,,,,-1114.1,1.0375
,,,,,,,,-1114.1,1.05
,,,,,,,,-1114.1,1.075
,,,,,,,,-1114.1,1.0875
,,,,,,,,-846.237,1.0875
,,,,,,,,-846.237,1.1
,,,,,,,,-846.237,1.125
,,,,,,,,-846.237,1.1375
,,,,,,,,-600.249,1.1375
,,,,,,,,-600.249,1.15
,,,,,,,,-600.249,1.175
,,,,,,,,-600.249,1.1875
,,,,,,,,-375.482,1.1875
,,,,,,,,-375.482,1.2
,,,,,,,,-375.482,1.225
,,,,,,,,-375.482,1.2375
,,,,,,,,-171.218,1.2375
,,,,,,,,-171.218,1.25
,,,,,,,,-171.218,1.275
,,,,,,,,-171.218,1.2875
,,,,,,,,13.3228,1.2875
,,,,,,,,13.3228,1.3
,,,,,,,,13.3228,1.325
,,,,,,,,13.3228,1.3375
,,,,,,,,178.967,1.3375
,,,,,,,,178.967,1.35
,,,,,,,,178.967,1.375
,,,,,,,,178.967,1.3875
,,,,,,,,326.578,1.3875
,,,,,,,,326.578,1.4
,,,,,,,,326.578,1.425
,,,,,,,,326.578,1.4375
,,,,,,,,457.047,1.4375
,,,,,,,,457.047,1.45
,,,,,,,,457.047,1.475
,,,,,,,,457.047,1.4875
,,,,,,,,571.287,1.4875
,,,,,,,,571.287,1.5
,,,,,,,,571.287,1.525
,,,,,,,,571.287,1.5375
,,,,,,,,670.22,1.5375
,,,,,,,,670.22,1.55
,,,,,,,,670.22,1.575
,,,,,,,,670.22,1.5875
,,,,,,,,754.774,1.5875
,,,,,,,,754.774,1.6
,,,,,,,,754.774,1.625
,,,,,,,,754.774,1.6375
,,,,,,,,825.873,1.6375
,,,,,,,,825.873,1.65
,,,,,,,,825.873,1.675
,,,,,,,,825.873,1.6875
,,,,,,,,884.435,1.6875
,,,,,,,,884.435,1.7
,,,,,,,,884.435,1.725
,,,,,,,,884.435,1.7375
,,,,,,,,931.365,1.7375
,,,,,,,,931.365,1.75
,,,,,,,,931.365,1.775
,,,,,,,,931.365,1.7875
,,,,,,,,967.55,1.7875
,,,,,,,,967.55,1.8
,,,,,,,,967.55,1.825
,,,,,,,,967.55,1.8375
,,,,,,,,993.856,1.8375
,,,,,,,,993.856,1.85
,,,,,,,,993.856,1.875
,,,,,,,,993.856,1.8875
,,,,,,,,1011.12,1.8875
,,,,,,,,1011.12,1.9
,,,,,,,,1011.12,1.925
,,,,,,,,1011.12,1.9375
,,,,,,,,1020.17,1.9375
,,,,,,,,1020.17,1.95
,,,,,,,,1020.17,1.975
,,,,,,,,1020.17,1.9875
,,,,,,,,1021.77,1.9875
,,,,,,,,1021.77,2
,,,,,,,,1021.77,2.025
,,,,,,,,1021.77,2.0375
,,,,,,,,1016.67,2.0375
,,,,,,,,1016.67,2.05
,,,,,,,,1016.67,2.075
,,,,,,,,1016.67,2.0875
,,,,,,,,1005.61,2.0875
,,,,,,,,1005.61,2.1
,,,,,,,,1005.61,2.125
,,,,,,,,1005.61,2.1375
,,,,,,,,989.255,2.1375
,,,,,,,,989.255,2.15
,,,,,,,,989.255,2.175
,,,,,,,,989.255,2.1875
,,,,,,,,968.257,2.1875
,,,,,,,,968.257,2.2
,,,,,,,,968.257,2.225
,,,,,,,,968.257,2.2375
,,,,,,,,943.224,2.2375
,,,,,,,,943.224,2.25
,,,,,,,,943.224,2.275
,,,,,,,,943.224,2.2875
,,,,,,,,914.733,2.2875
,,,,,,,,914.733,2.3
,,,,,,,,914.733,2.325
,,,,,,,,914.733,2.3375
,,,,,,,,883.321,2.3375
,,,,,,,,883.321,2.35
,,,,,,,,883.321,2.375
,,,,,,,,883.321,2.3875
,,,,,,,,849.49,2.3875
,,,,,,,,849.49,2.4
,,,,,,,,849.49,2.425
,,,,,,,,849.49,2.4375
,,,,,,,,813.705,2.4375
,,,,,,,,813.705,2.45
,,,,,,,,813.705,2.475
,,,,,,,,813.705,2.4875
,,,,,,,,776.398,2.4875
,,,,,,,,776.398,2.5
,,,,,,,,776.398,2.525
,,,,,,,,776.398,2.5375
,,,,,,,,737.965,2.5375
,,,,,,,,737.965,2.55
,,,,,,,,737.965,2.575
,,,,,,,,737.965,2.5875
,,,,,,,,698.77,2.5875
,,,,,,,,698.77,2.6
,,,,,,,,698.77,2.625
,,,,,,,,698.77,2.6375
,,,,,,,,659.143,2.6375
,,,,,,,,659.143,2.65
,,,,,,,,659.143,2.675
,,,,,,,,659.143,2.6875
,,,,,,,,619.385,2.6875
,,,,,,,,619.385,2.7
,,,,,,,,619.385,2.725
,,,,,,,,619.385,2.7375
,,,,,,,,579.765,2.7375
,,,,,,,,579.765,2.75
,,,,,,,,579.765,2.775
,,,,,,,,579.765,2.7875
,,,,,,,,540.526,2.7875
,,,,,,,,540.526,2.8
,,,,,,,,540.526,2.825
,,,,,,,,540.526,2.8375
,,,,,,,,501.882,2.8375
,,,,,,,,501.882,2.85
,,,,,,,,501.882,2.875
,,,,,,,,501.882,2.8875
,,,,,,,,464.021,2.8875
,,,,,,,,464.021,2.9
,,,,,,,,464.021,2.925
,,,,,,,,464.021,2.9375
,,,,,,,,427.108,2.9375
,,,,,,,,427.108,2.95
,,,,,,,,427.108,2.975
,,,,,,,,427.108,2.9875
,,,,,,,,391.284,2.9875
,,,,,,,,391.284,3
,,,,,,,,391.284,3.025
,,,,,,,,391.284,3.0375
,,,,,,,,356.67,3.0375
,,,,,,,,356.67,3.05
,,,,,,,,356.67,3.075
,,,,,,,,356.67,3.0875
,,,,,,,,323.364,3.0875
,,,,,,,,323.364,3.1
,,,,,,,,323.364,3.125
,,,,,,,,323.364,3.1375
,,,,,,,,291.448,3.1375
,,,,,,,,291.448,3.15
,,,,,,,,291.448,3.175
,,,,,,,,291.448,3.1875
,,,,,,,,260.986,3.1875
,,,,,,,,260.986,3.2
,,,,,,,,260.986,3.225
,,,,,,,,260.986,3.2375
,,,,,,,,232.025,3.2375
,,,,,,,,232.025,3.25
,,,,,,,,232.025,3.275
,,,,,,,,232.025,3.2875
,,,,,,,,204.6,3.2875
,,,,,,,,204.6,3.3
,,,,,,,,204.6,3.325
,,,,,,,,204.6,3.3375
,,,,,,,,178.729,3.3375
,,,,,,,,178.729,3.35
,,,,,,,,178.729,3.375
,,,,,,,,178.729,3.3875
,,,,,,,,154.422,3.3875
,,,,,,,,154.422,3.4
,,,,,,,,154.422,3.425
,,,,,,,,154.422,3.4375
,,,,,,,,131.675,3.4375
,,,,,,,,131.675,3.45
,,,,,,,,131.675,3.475
,,,,,,,,131.675,3.4875
,,,,,,,,110.475,3.4875
,,,,,,,,110.475,3.5
,,,,,,,,110.475,3.525
,,,,,,,,110.475,3.5375
,,,,,,,,90.8009,3.5375
,,,,,,,,90.8009,3.55
,,,,,,,,90.8009,3.575
,,,,,,,,90.8009,3.5875
,,,,,,,,72.6235,3.5875
,,,,,,,,72.6235,3.6
,,,,,,,,72.6235,3.625
,,,,,,,,72.6235,3.6375
,,,,,,,,55.9072,3.6375
,,,,,,,,55.9072,3.65
,,,,,,,,55.9072,3.675
,,,,,,,,55.9072,3.6875
,,,,,,,,40.6103,3.6875
,,,,,,,,40.6103,3.7
,,,,,,,,40.6103,3.725
,,,,,,,,40.6103,3.7375
,,,,,,,,26.6864,3.7375
,,,,,,,,26.6864,3.75
,,,,,,,,26.6864,3.775
,,,,,,,,26.6864,3.7875
,,,,,,,,14.0848,3.7875
,,,,,,,,14.0848,3.8
,,,,,,,,14.0848,3.825
,,,,,,,,14.0848,3.8375
,,,,,,,,2.7517,3.8375
,,,,,,,,2.7517,3.85
,,,,,,,,2.7517,3.875
,,,,,,,,2.7517,3.8875
,,,,,,,,-7.36959,3.8875
,,,,,,,,-7.36959,3.9
,,,,,,,,-7.36959,3.925
,,,,,,,,-7.36959,3.9375
,,,,,,,,-16.3377,3.9375
,,,,,,,,-16.3377,3.95
,,,,,,,,-16.3377,3.975
,,,,,,,,-16.3377,3.9875
,,,,,,,,-24.2127,3.9875
,,,,,,,,-24.2127,4
,,,,,,,,-24.2127,4.025
,,,,,,,,-24.2127,4.0375
,,,,,,,,-31.0556,4.0375
,,,,,,,,-31.0556,4.05
,,,,,,,,-31.0556,4.075
,,,,,,,,-31.0556,4.0875
,,,,,,,,-36.9279,4.0875
,,,,,,,,-36.9279,4.1
,,,,,,,,-36.9279,4.125
,,,,,,,,-36.9279,4.1375
,,,,,,,,-41.8909,4.1375
,,,,,,,,-41.8909,4.15
,,,,,,,,-41.8909,4.175
,,,,,,,,-41.8909,4.1875
,,,,,,,,-46.0056,4.1875
,,,,,,,,-46.0056,4.2
,,,,,,,,-46.0056,4.225
,,,,,,,,-46.0056,4.2375
,,,,,,,,-49.3323,4.2375
,,,,,,,,-49.3323,4.25
,,,,,,,,-49.3323,4.275
,,,,,,,,-49.3323,4.2875
,,,,,,,,-51.9302,4.2875
,,,,,,,,-51.9302,4.3
,,,,,,,,-51.9302,4.325
,,,,,,,,-51.9302,4.3375
,,,,,,,,-53.857,4.3375
,,,,,,,,-53.857,4.35
,,,,,,,,-53.857,4.375
,,,,,,,,-53.857,4.3875
,,,,,,,,-55.1689,4.3875
,,,,,,,,-55.1689,4.4
,,,,,,,,-55.1689,4.425
,,,,,,,,-55.1689,4.4375
,,,,,,,,-55.9204,4.4375
,,,,,,,,-55.9204,4.45
,,,,,,,,-55.9204,4.475
,,,,,,,,-55.9204,4.4875
,,,,,,,,-56.1641,4.4875
,,,,,,,,-56.1641,4.5
,,,,,,,,-56.1641,4.525
,,,,,,,,-56.1641,4.5375
,,,,,,,,-55.9503,4.5375
,,,,,,,,-55.9503,4.55
,,,,,,,,-55.9503,4.575
,,,,,,,,-55.9503,4.5875
,,,,,,,,-55.3271,4.5875
,,,,,,,,-55.3271,4.6
,,,,,,,,-55.3271,4.625
,,,,,,,,-55.3271,4.6375
,,,,,,,,-54.3406,4.6375
,,,,,,,,-54.3406,4.65
,,,,,,,,-54.3406,4.675
,,,,,,,,-54.3406,4.6875
,,,,,,,,-53.0343,4.6875
,,,,,,,,-53.0343,4.7
,,,,,,,,-53.0343,4.725
,,,,,,,,-53.0343,4.7375
,,,,,,,,-51.4493,4.7375
,,,,,,,,-51.4493,4.75
,,,,,,,,-51.4493,4.775
,,,,,,,,-51.4493,4.7875
,,,,,,,,-49.6244,4.7875
,,,,,,,,-49.6244,4.8
,,,,,,,,-49.6244,4.825
,,,,,,,,-49.6244,4.8375
,,,,,,,,-47.596,4.8375
,,,,,,,,-47.596,4.85
,,,,,,,,-47.596,4.875
,,,,,,,,-47.596,4.8875
,,,,,,,,-45.3979,4.8875
,,,,,,,,-45.3979,4.9
,,,,,,,,-45.3979,4.925
,,,,,,,,-45.3979,4.9375
,,,,,,,,-43.0618,4.9375
,,,,,,,,-43.0618,4.95
,,,,,,,,-43.0618,4.975
,,,,,,,,-43.0618,4.9875
,,,,,,,,-40.6168,4.9875
,,,,,,,,-40.6168,5
,,,,,,,,-40.6168,5.025
,,,,,,,,-40.6168,5.0375
,,,,,,,,-38.0899,5.0375
,,,,,,,,-38.0899,5.05
,,,,,,,,-38.0899,5.075
,,,,,,,,-38.0899,5.0875
,,,,,,,,-35.5058,5.0875
,,,,,,,,-35.5058,5.1
,,,,,,,,-35.5058,5.125
,,,,,,,,-35.5058,5.1375
,,,,,,,,-32.887,5.1375
,,,,,,,,-32.887,5.15
,,,,,,,,-32.887,5.175
,,,,,,,,-32.887,5.1875
,,,,,,,,-30.2541,5.1875
,,,,,,,,-30.2541,5.2
,,,,,,,,-30.2541,5.225
,,,,,,,,-30.2541,5.2375
,,,,,,,,-27.6254,5.2375
,,,,,,,,-27.6254,5.25
,,,,,,,,-27.6254,5.275
,,,,,,,,-27.6254,5.2875
,,,,,,,,-25.0175,5.2875
,,,,,,,,-25.0175,5.3
,,,,,,,,-25.0175,5.325
,,,,,,,,-25.0175,5.3375
,,,,,,,,-22.4452,5.3375
,,,,,,,,-22.4452,5.35
,,,,,,,,-22.4452,5.375
,,,,,,,,-22.4452,5.3875
,,,,,,,,-19.9214,5.3875
,,,,,,,,-19.9214,5.4
,,,,,,,,-19.9214,5.425
,,,,,,,,-19.9214,5.4375
,,,,,,,,-17.4574,5.4375
,,,,,,,,-17.4574,5.45
,,,,,,,,-17.4574,5.475
,,,,,,,,-17.4574,5.4875
,,,,,,,,-15.0631,5.4875
,,,,,,,,-15.0631,5.5
,,,,,,,,-15.0631,5.525
,,,,,,,,-15.0631,5.5375
,,,,,,,,-12.7468,5.5375
,,,,,,,,-12.7468,5.55
,,,,,,,,-12.7468,5.575
,,,,,,,,-12.7468,5.5875
,,,,,,,,-10.5155,5.5875
,,,,,,,,-10.5155,5.6
,,,,,,,,-10.5155,5.625
,,,,,,,,-10.5155,5.6375
,,,,,,,,-8.37495,5.6375
,,,,,,,,-8.37495,5.65
,,,,,,,,-8.37495,5.675
,,,,,,,,-8.37495,5.6875
,,,,,,,,-6.3296,5.6875
,,,,,,,,-6.3296,5.7
,,,,,,,,-6.3296,5.725
,,,,,,,,-6.3296,5.7375
,,,,,,,,-4.38299,5.7375
,,,,,,,,-4.38299,5.75
,,,,,,,,-4.38299,5.775
,,,,,,,,-4.38299,5.7875
,,,,,,,,-2.53759,5.7875
,,,,,,,,-2.53759,5.8
,,,,,,,,-2.53759,5.825
,,,,,,,,-2.53759,5.8375
,,,,,,,,-0.794956,5.8375
,,,,,,,,-0.794956,5.85
,,,,,,,,-0.794956,5.875
,,,,,,,,-0.794956,5.8875
,,,,,,,,0.844151,5.8875
,,,,,,,,0.844151,5.9
,,,,,,,,0.844151,5.925
,,,,,,,,0.844151,5.9375
,,,,,,,,2.37973,5.9375
,,,,,,,,2.37973,5.95
,,,,,,,,2.37973,5.975
,,,,,,,,2.37973,5.9875
,,,,,,,,3.81246,5.9875
,,,,,,,,3.81246,6
,,,,,,,,3.81246,6.025
,,,,,,,,3.81246,6.0375
,,,,,,,,5.14359,6.0375
,,,,,,,,5.14359,6.05
,,,,,,,,5.14359,6.075
,,,,,,,,5.14359,6.0875
,,,,,,,,6.37491,6.0875
,,,,,,,,6.37491,6.1
,,,,,,,,6.37491,6.125
,,,,,,,,6.37491,6.1375
,,,,,,,,7.50869,6.1375
,,,,,,,,7.50869,6.15
,,,,,,,,7.50869,6.175
,,,,,,,,7.50869,6.1875
,,,,,,,,8.54756,6.1875
,,,,,,,,8.54756,6.2
,,,,,,,,8.54756,6.225
,,,,,,,,8.54756,6.2375
,,,,,,,,9.49451,6.2375
,,,,,,,,9.49451,6.25
,,,,,,,,9.49451,6.275
,,,,,,,,9.49451,6.2875
,,,,,,,,10.3528,6.2875
,,,,,,,,10.3528,6.3
,,,,,,,,10.3528,6.325
,,,,,,,,10.3528,6.3375
,,,,,,,,11.1261,6.3375
,,,,,,,,11.1261,6.35
,,,,,,,,11.1261,6.375
,,,,,,,,11.1261,6.3875
,,,,,,,,11.8179,6.3875
,,,,,,,,11.8179,6.4
,,,,,,,,11.8179,6.425
,,,,,,,,11.8179,6.4375
,,,,,,,,12.4321,6.4375
,,,,,,,,12.4321,6.45
,,,,,,,,12.4321,6.475
,,,,,,,,12.4321,6.4875
,,,,,,,,12.9728,6.4875
,,,,,,,,12.9728,6.5
,,,,,,,,12.9728,6.525
,,,,,,,,12.9728,6.5375
,,,,,,,,13.4438,6.5375
,,,,,,,,13.4438,6.55
,,,,,,,,13.4438,6.575
,,,,,,,,13.4438,6.5875
,,,,,,,,13.8494,6.5875
,,,,,,,,13.8494,6.6
,,,,,,,,13.8494,6.625
,,,,,,,,13.8494,6.6375
,,,,,,,,14.1936,6.6375
,,,,,,,,14.1936,6.65
,,,,,,,,14.1936,6.675
,,,,,,,,14.1936,6.6875
,,,,,,,,14.4804,6.6875
,,,,,,,,14.4804,6.7
,,,,,,,,14.4804,6.725
,,,,,,,,14.4804,6.7375
,,,,,,,,14.7138,6.7375
,,,,,,,,14.7138,6.75
,,,,,,,,14.7138,6.775
,,,,,,,,14.7138,6.7875
,,,,,,,,14.8978,6.7875
,,,,,,,,14.8978,6.8
,,,,,,,,14.8978,6.825
,,,,,,,,14.8978,6.8375
,,,,,,,,15.0362,6.8375
,,,,,,,,15.0362,6.85
,,,,,,,,15.0362,6.875
,,,,,,,,15.0362,6.8875
,,,,,,,,15.1328,6.8875
,,,,,,,,15.1328,6.9
,,,,,,,,15.1328,6.925
,,,,,,,,15.1328,6.9375
,,,,,,,,15.1913,6.9375
,,,,,,,,15.1913,6.95
,,,,,,,,15.1913,6.975
,,,,,,,,15.1913,6.9875
,,,,,,,,15.2151,6.9875
,,,,,,,,15.2151,7
,,,,,,,,15.2151,7.025
,,,,,,,,15.2151,7.0375
,,,,,,,,15.2076,7.0375
,,,,,,,,15.2076,7.05
,,,,,,,,15.2076,7.075
,,,,,,,,15.2076,7.0875
,,,,,,,,15.1722,7.0875
,,,,,,,,15.1722,7.1
,,,,,,,,15.1722,7.125
,,,,,,,,15.1722,7.1375
,,,,,,,,15.1118,7.1375
,,,,,,,,15.1118,7.15
,,,,,,,,15.1118,7.175
,,,,,,,,15.1118,7.1875
,,,,,,,,15.0293,7.1875
,,,,,,,,15.0293,7.2
,,,,,,,,15.0293,7.225
,,,,,,,,15.0293,7.2375
,,,,,,,,14.9277,7.2375
,,,,,,,,14.9277,7.25
,,,,,,,,14.9277,7.275
,,,,,,,,14.9277,7.2875
,,,,,,,,14.8094,7.2875
,,,,,,,,14.8094,7.3
,,,,,,,,14.8094,7.325
,,,,,,,,14.8094,7.3375
,,,,,,,,14.677,7.3375
,,,,,,,,14.677,7.35
,,,,,,,,14.677,7.375
,,,,,,,,14.677,7.3875
,,,,,,,,14.5326,7.3875
,,,,,,,,14.5326,7.4
,,,,,,,,14.5326,7.425
,,,,,,,,14.5326,7.4375
,,,,,,,,14.3786,7.4375
,,,,,,,,14.3786,7.45
,,,,,,,,14.3786,7.475
,,,,,,,,14.3786,7.4875
,,,,,,,,14.2168,7.4875
,,,,,,,,14.2168,7.5
,,,,,,,,14.2168,7.525
,,,,,,,,14.2168,7.5375
,,,,,,,,14.0491,7.5375
,,,,,,,,14.0491,7.55
,,,,,,,,14.0491,7.575
,,,,,,,,14.0491,7.5875
,,,,,,,,13.8771,7.5875
,,,,,,,,13.8771,7.6
,,,,,,,,13.8771,7.625
,,,,,,,,13.8771,7.6375
,,,,,,,,13.7025,7.6375
,,,,,,,,13.7025,7.65
,,,,,,,,13.7025,7.675
,,,,,,,,13.7025,7.6875
,,,,,,,,13.5265,7.6875
,,,,,,,,13.5265,7.7
,,,,,,,,13.5265,7.725
,,,,,,,,13.5265,7.7375
,,,,,,,,13.3504,7.7375
,,,,,,,,13.3504,7.75
,,,,,,,,13.3504,7.775
,,,,,,,,13.3504,7.7875
,,,,,,,,13.1755,7.7875
,,,,,,,,13.1755,7.8
,,,,,,,,13.1755,7.825
,,,,,,,,13.1755,7.8375
,,,,,,,,13.0026,7.8375
,,,,,,,,13.0026,7.85
,,,,,,,,13.0026,7.875
,,,,,,,,13.0026,7.8875
,,,,,,,,12.8327,7.8875
,,,,,,,,12.8327,7.9
,,,,,,,,12.8327,7.925
,,,,,,,,12.8327,7.9375
,,,,,,,,12.6666,7.9375
,,,,,,,,12.6666,7.95
,,,,,,,,12.6666,7.975
,,,,,,,,12.6666,7.9875
,,,,,,,,12.5049,7.9875
,,,,,,,,12.5049,8
,,,,,,,,12.5049,8.025
,,,,,,,,12.5049,8.0375
,,,,,,,,12.3482,8.0375
,,,,,,,,12.3482,8.05
,,,,,,,,12.3482,8.075
,,,,,,,,12.3482,8.0875
,,,,,,,,12.197,8.0875
,,,,,,,,12.197,8.1
,,,,,,,,12.197,8.125
,,,,,,,,12.197,8.1375
,,,,,,,,12.0518,8.1375
,,,,,,,,12.0518,8.15
,,,,,,,,12.0518,8.175
,,,,,,,,12.0518,8.1875
,,,,,,,,11.9128,8.1875
,,,,,,,,11.9128,8.2
,,,,,,,,11.9128,8.225
,,,,,,,,11.9128,8.2375
,,,,,,,,11.7802,8.2375
,,,,,,,,11.7802,8.25
,,,,,,,,11.7802,8.275
,,,,,,,,11.7802,8.2875
,,,,,,,,11.6544,8.2875
,,,,,,,,11.6544,8.3
,,,,,,,,11.6544,8.325
,,,,,,,,11.6544,8.3375
,,,,,,,,11.5353,8.3375
,,,,,,,,11.5353,8.35
,,,,,,,,11.5353,8.375
,,,,,,,,11.5353,8.3875
,,,,,,,,11.4231,8.3875
,,,,,,,,11.4231,8.4
,,,,,,,,11.4231,8.425
,,,,,,,,11.4231,8.4375
,,,,,,,,11.3177,8.4375
,,,,,,,,11.3177,8.45
,,,,,,,,11.3177,8.475
,,,,,,,,11.3177,8.4875
,,,,,,,,11.2192,8.4875
,,,,,,,,11.2192,8.5
,,,,,,,,11.2192,8.525
,,,,,,,,11.2192,8.5375
,,,,,,,,11.1275,8.5375
,,,,,,,,11.1275,8.55
,,,,,,,,11.1275,8.575
,,,,,,,,11.1275,8.5875
,,,,,,,,11.0424,8.5875
,,,,,,,,11.0424,8.6
,,,,,,,,11.0424,8.625
,,,,,,,,11.0424,8.6375
,,,,,,,,10.9638,8.6375
,,,,,,,,10.9638,8.65
,,,,,,,,10.9638,8.675
,,,,,,,,10.9638,8.6875
,,,,,,,,10.8915,8.6875
,,,,,,,,10.8915,8.7
,,,,,,,,10.8915,8.725
,,,,,,,,10.8915,8.7375
,,,,,,,,10.8254,8.7375
,,,,,,,,10.8254,8.75
,,,,,,,,10.8254,8.775
,,,,,,,,10.8254,8.7875
,,,,,,,,10.7653,8.7875
,,,,,,,,10.7653,8.8
,,,,,,,,10.7653,8.825
,,,,,,,,10.7653,8.8375
,,,,,,,,10.7108,8.8375
,,,,,,,,10.7108,8.85
,,,,,,,,10.7108,8.875
,,,,,,,,10.7108,8.8875
,,,,,,,,10.6618,8.8875
,,,,,,,,10.6618,8.9
,,,,,,,,10.6618,8.925
,,,,,,,,10.6618,8.9375
,,,,,,,,10.6181,8.9375
,,,,,,,,10.6181,8.95
,,,,,,,,10.6181,8.975
,,,,,,,,10.6181,8.9875
,,,,,,,,10.5793,8.9875
,,,,,,,,10.5793,9
,,,,,,,,10.5793,9.025
,,,,,,,,10.5793,9.0375
,,,,,,,,10.5451,9.0375
,,,,,,,,10.5451,9.05
,,,,,,,,10.5451,9.075
,,,,,,,,10.5451,9.0875
,,,,,,,,10.5154,9.0875
,,,,,,,,10.5154,9.1
,,,,,,,,10.5154,9.125
,,,,,,,,10.5154,9.1375
,,,,,,,,10.4899,9.1375
,,,,,,,,10.4899,9.15
,,,,,,,,10.4899,9.175
,,,,,,,,10.4899,9.1875
,,,,,,,,10.4682,9.1875
,,,,,,,,10.4682,9.2
,,,,,,,,10.4682,9.225
,,,,,,,,10.4682,9.2375
,,,,,,,,10.4501,9.2375
,,,,,,,,10.4501,9.25
,,,,,,,,10.4501,9.275
,,,,,,,,10.4501,9.2875
,,,,,,,,10.4354,9.2875
,,,,,,,,10.4354,9.3
,,,,,,,,10.4354,9.325
,,,,,,,,10.4354,9.3375
,,,,,,,,10.4238,9.3375
,,,,,,,,10.4238,9.35
,,,,,,,,10.4238,9.375
,,,,,,,,10.4238,9.3875
,,,,,,,,10.415,9.3875
,,,,,,,,10.415,9.4
,,,,,,,,10.415,9.425
,,,,,,,,10.415,9.4375
,,,,,,,,10.4088,9.4375
,,,,,,,,10.4088,9.45
,,,,,,,,10.4088,9.475
,,,,,,,,10.4088,9.4875
,,,,,,,,10.405,9.4875
,,,,,,,,10.405,9.5
,,,,,,,,10.405,9.525
,,,,,,,,10.405,9.5375
,,,,,,,,10.4033,9.5375
,,,,,,,,10.4033,9.55
,,,,,,,,10.4033,9.575
,,,,,,,,10.4033,9.5875
,,,,,,,,10.4036,9.5875
,,,,,,,,10.4036,9.6
,,,,,,,,10.4036,9.625
,,,,,,,,10.4036,9.6375
,,,,,,,,10.4055,9.6375
,,,,,,,,10.4055,9.65
,,,,,,,,10.4055,9.675
,,,,,,,,10.4055,9.6875
,,,,,,,,10.409,9.6875
,,,,,,,,10.409,9.7
,,,,,,,,10.409,9.725
,,,,,,,,10.409,9.7375
,,,,,,,,10.4137,9.7375
,,,,,,,,10.4137,9.75
,,,,,,,,10.4137,9.775
,,,,,,,,10.4137,9.7875
,,,,,,,,10.4197,9.7875
,,,,,,,,10.4197,9.8
,,,,,,,,10.4197,9.825
,,,,,,,,10.4197,9.8375
,,,,,,,,10.4266,9.8375
,,,,,,,,10.4266,9.85
,,,,,,,,10.4266,9.875
,,,,,,,,10.4266,9.8875
,,,,,,,,10.4343,9.8875
,,,,,,,,10.4343,9.9
,,,,,,,,10.4343,9.925
,,,,,,,,10.4343,9.9375
,,,,,,,,10.4428,9.9375
,,,,,,,,10.4428,9.95
,,,,,,,,10.4428,9.975
,,,,,,,,10.4428,9.9875
,,,,,,,,10.4518,9.9875
,,,,,,,,10.4518,10
